210,[1.17204173 0.74789315 0.55890028],[1.23061486 0.73130296 0.65886768],[1.26944495 0.67569254 0.71621932],[1.30303213 0.61115551 0.76347406],[1.33799722 0.55344534 0.8097586 ],[1.37352205 0.49724532 0.85767231],[1.40921716 0.44146345 0.90685102],[1.4587688  0.3911934  0.95658827],[1.50847936 0.3412497  1.00642333]
220,[1.17204173 0.74789315 0.55890028],[1.23061486 0.73130296 0.65886768],[1.26944495 0.67569254 0.71621932],[1.30303213 0.61115551 0.76347406],[1.33799722 0.55344534 0.8097586 ],[1.37352205 0.49724532 0.85767231],[1.40921716 0.44146345 0.90685102],[1.4587688  0.3911934  0.95658827],[1.50847936 0.3412497  1.00642333]
230,[1.17204173 0.74789315 0.55890028],[1.23061486 0.73130296 0.65886768],[1.26944495 0.67569254 0.71621932],[1.30303213 0.61115551 0.76347406],[1.33799722 0.55344534 0.8097586 ],[1.37352205 0.49724532 0.85767231],[1.40921716 0.44146345 0.90685102],[1.4587688  0.3911934  0.95658827],[1.50847936 0.3412497  1.00642333]
240,[1.17204173 0.74789315 0.55890028],[1.23061486 0.73130296 0.65886768],[1.26944495 0.67569254 0.71621932],[1.30303213 0.61115551 0.76347406],[1.33799722 0.55344534 0.8097586 ],[1.37352205 0.49724532 0.85767231],[1.40921716 0.44146345 0.90685102],[1.4587688  0.3911934  0.95658827],[1.50847936 0.3412497  1.00642333]
250,[1.17204173 0.74789315 0.55890028],[1.23061486 0.73130296 0.65886768],[1.26944495 0.67569254 0.71621932],[1.30303213 0.61115551 0.76347406],[1.33799722 0.55344534 0.8097586 ],[1.37352205 0.49724532 0.85767231],[1.40921716 0.44146345 0.90685102],[1.4587688  0.3911934  0.95658827],[1.50847936 0.3412497  1.00642333]
260,[1.17204173 0.74789315 0.55890028],[1.23061486 0.73130296 0.65886768],[1.26944495 0.67569254 0.71621932],[1.30303213 0.61115551 0.76347406],[1.33799722 0.55344534 0.8097586 ],[1.37352205 0.49724532 0.85767231],[1.40921716 0.44146345 0.90685102],[1.4587688  0.3911934  0.95658827],[1.50847936 0.3412497  1.00642333]
270,[1.17204173 0.74789315 0.55890028],[1.23061486 0.73130296 0.65886768],[1.26944495 0.67569254 0.71621932],[1.30303213 0.61115551 0.76347406],[1.33799722 0.55344534 0.8097586 ],[1.37352205 0.49724532 0.85767231],[1.40921716 0.44146345 0.90685102],[1.4587688  0.3911934  0.95658827],[1.50847936 0.3412497  1.00642333]
280,[1.17204173 0.74789315 0.55890028],[1.23061486 0.73130296 0.65886768],[1.26944495 0.67569254 0.71621932],[1.30303213 0.61115551 0.76347406],[1.33799722 0.55344534 0.8097586 ],[1.37352205 0.49724532 0.85767231],[1.40921716 0.44146345 0.90685102],[1.4587688  0.3911934  0.95658827],[1.50847936 0.3412497  1.00642333]
290,[1.17204173 0.74789315 0.55890028],[1.23061486 0.73130296 0.65886768],[1.26944495 0.67569254 0.71621932],[1.30303213 0.61115551 0.76347406],[1.33799722 0.55344534 0.8097586 ],[1.37352205 0.49724532 0.85767231],[1.40921716 0.44146345 0.90685102],[1.4587688  0.3911934  0.95658827],[1.50847936 0.3412497  1.00642333]
300,[1.17204173 0.74789315 0.55890028],[1.23061486 0.73130296 0.65886768],[1.26944495 0.67569254 0.71621932],[1.30303213 0.61115551 0.76347406],[1.33799722 0.55344534 0.8097586 ],[1.37352205 0.49724532 0.85767231],[1.40921716 0.44146345 0.90685102],[1.4587688  0.3911934  0.95658827],[1.50847936 0.3412497  1.00642333]
310,[1.17204173 0.74789315 0.55890028],[1.22999551 0.7310902  0.65844513],[1.26919193 0.675715   0.71606162],[1.30297805 0.61108708 0.76321147],[1.33776095 0.55339349 0.80947412],[1.37334055 0.49720763 0.85739726],[1.40894267 0.44150342 0.90659251],[1.45848725 0.39125192 0.95634288],[1.50819585 0.34131223 1.00618119]
320,[1.17204173 0.74789315 0.55890028],[1.22999551 0.7310902  0.65844513],[1.26919193 0.675715   0.71606162],[1.30297805 0.61108708 0.76321147],[1.33776095 0.55339349 0.80947412],[1.37334055 0.49720763 0.85739726],[1.40894267 0.44150342 0.90659251],[1.45848725 0.39125192 0.95634288],[1.50819585 0.34131223 1.00618119]
330,[1.17204173 0.74789315 0.55890028],[1.22999551 0.7310902  0.65844513],[1.26919193 0.675715   0.71606162],[1.30297805 0.61108708 0.76321147],[1.33776095 0.55339349 0.80947412],[1.37334055 0.49720763 0.85739726],[1.40894267 0.44150342 0.90659251],[1.45848725 0.39125192 0.95634288],[1.50819585 0.34131223 1.00618119]
340,[1.17204173 0.74789315 0.55890028],[1.22999551 0.7310902  0.65844513],[1.26919193 0.675715   0.71606162],[1.30297805 0.61108708 0.76321147],[1.33776095 0.55339349 0.80947412],[1.37334055 0.49720763 0.85739726],[1.40894267 0.44150342 0.90659251],[1.45848725 0.39125192 0.95634288],[1.50819585 0.34131223 1.00618119]
350,[1.17204173 0.74789315 0.55890028],[1.22999551 0.7310902  0.65844513],[1.26919193 0.675715   0.71606162],[1.30297805 0.61108708 0.76321147],[1.33776095 0.55339349 0.80947412],[1.37334055 0.49720763 0.85739726],[1.40894267 0.44150342 0.90659251],[1.45848725 0.39125192 0.95634288],[1.50819585 0.34131223 1.00618119]
360,[1.17204173 0.74789315 0.55890028],[1.22999551 0.7310902  0.65844513],[1.26919193 0.675715   0.71606162],[1.30297805 0.61108708 0.76321147],[1.33776095 0.55339349 0.80947412],[1.37334055 0.49720763 0.85739726],[1.40894267 0.44150342 0.90659251],[1.45848725 0.39125192 0.95634288],[1.50819585 0.34131223 1.00618119]
370,[1.17204173 0.74789315 0.55890028],[1.22999551 0.7310902  0.65844513],[1.26919193 0.675715   0.71606162],[1.30297805 0.61108708 0.76321147],[1.33776095 0.55339349 0.80947412],[1.37334055 0.49720763 0.85739726],[1.40894267 0.44150342 0.90659251],[1.45848725 0.39125192 0.95634288],[1.50819585 0.34131223 1.00618119]
380,[1.17204173 0.74789315 0.55890028],[1.22999551 0.7310902  0.65844513],[1.26919193 0.675715   0.71606162],[1.30297805 0.61108708 0.76321147],[1.33776095 0.55339349 0.80947412],[1.37334055 0.49720763 0.85739726],[1.40894267 0.44150342 0.90659251],[1.45848725 0.39125192 0.95634288],[1.50819585 0.34131223 1.00618119]
390,[1.17204173 0.74789315 0.55890028],[1.22999551 0.7310902  0.65844513],[1.26919193 0.675715   0.71606162],[1.30297805 0.61108708 0.76321147],[1.33776095 0.55339349 0.80947412],[1.37334055 0.49720763 0.85739726],[1.40894267 0.44150342 0.90659251],[1.45848725 0.39125192 0.95634288],[1.50819585 0.34131223 1.00618119]
400,[1.17204173 0.74789315 0.55890028],[1.22999551 0.7310902  0.65844513],[1.26919193 0.675715   0.71606162],[1.30297805 0.61108708 0.76321147],[1.33776095 0.55339349 0.80947412],[1.37334055 0.49720763 0.85739726],[1.40894267 0.44150342 0.90659251],[1.45848725 0.39125192 0.95634288],[1.50819585 0.34131223 1.00618119]
410,[1.17204173 0.74789315 0.55890028],[1.23569796 0.73576651 0.65886603],[1.26816142 0.67981648 0.71434835],[1.30075283 0.61399581 0.76118368],[1.33715828 0.55656341 0.80775105],[1.37275791 0.50043765 0.85552843],[1.40929548 0.44454348 0.90476436],[1.45886451 0.39429584 0.95451455],[1.50857884 0.3443468  1.00434532]
420,[1.17204173 0.74789315 0.55890028],[1.23569796 0.73576651 0.65886603],[1.26816142 0.67981648 0.71434835],[1.30075283 0.61399581 0.76118368],[1.33715828 0.55656341 0.80775105],[1.37275791 0.50043765 0.85552843],[1.40929548 0.44454348 0.90476436],[1.45886451 0.39429584 0.95451455],[1.50857884 0.3443468  1.00434532]
430,[1.17204173 0.74789315 0.55890028],[1.23569796 0.73576651 0.65886603],[1.26816142 0.67981648 0.71434835],[1.30075283 0.61399581 0.76118368],[1.33715828 0.55656341 0.80775105],[1.37275791 0.50043765 0.85552843],[1.40929548 0.44454348 0.90476436],[1.45886451 0.39429584 0.95451455],[1.50857884 0.3443468  1.00434532]
440,[1.17204173 0.74789315 0.55890028],[1.23569796 0.73576651 0.65886603],[1.26816142 0.67981648 0.71434835],[1.30075283 0.61399581 0.76118368],[1.33715828 0.55656341 0.80775105],[1.37275791 0.50043765 0.85552843],[1.40929548 0.44454348 0.90476436],[1.45886451 0.39429584 0.95451455],[1.50857884 0.3443468  1.00434532]
450,[1.17204173 0.74789315 0.55890028],[1.23569796 0.73576651 0.65886603],[1.26816142 0.67981648 0.71434835],[1.30075283 0.61399581 0.76118368],[1.33715828 0.55656341 0.80775105],[1.37275791 0.50043765 0.85552843],[1.40929548 0.44454348 0.90476436],[1.45886451 0.39429584 0.95451455],[1.50857884 0.3443468  1.00434532]
460,[1.17204173 0.74789315 0.55890028],[1.23569796 0.73576651 0.65886603],[1.26816142 0.67981648 0.71434835],[1.30075283 0.61399581 0.76118368],[1.33715828 0.55656341 0.80775105],[1.37275791 0.50043765 0.85552843],[1.40929548 0.44454348 0.90476436],[1.45886451 0.39429584 0.95451455],[1.50857884 0.3443468  1.00434532]
470,[1.17204173 0.74789315 0.55890028],[1.23569796 0.73576651 0.65886603],[1.26816142 0.67981648 0.71434835],[1.30075283 0.61399581 0.76118368],[1.33715828 0.55656341 0.80775105],[1.37275791 0.50043765 0.85552843],[1.40929548 0.44454348 0.90476436],[1.45886451 0.39429584 0.95451455],[1.50857884 0.3443468  1.00434532]
480,[1.17204173 0.74789315 0.55890028],[1.23569796 0.73576651 0.65886603],[1.26816142 0.67981648 0.71434835],[1.30075283 0.61399581 0.76118368],[1.33715828 0.55656341 0.80775105],[1.37275791 0.50043765 0.85552843],[1.40929548 0.44454348 0.90476436],[1.45886451 0.39429584 0.95451455],[1.50857884 0.3443468  1.00434532]
490,[1.17204173 0.74789315 0.55890028],[1.23569796 0.73576651 0.65886603],[1.26816142 0.67981648 0.71434835],[1.30075283 0.61399581 0.76118368],[1.33715828 0.55656341 0.80775105],[1.37275791 0.50043765 0.85552843],[1.40929548 0.44454348 0.90476436],[1.45886451 0.39429584 0.95451455],[1.50857884 0.3443468  1.00434532]
500,[1.17204173 0.74789315 0.55890028],[1.23569796 0.73576651 0.65886603],[1.26816142 0.67981648 0.71434835],[1.30075283 0.61399581 0.76118368],[1.33715828 0.55656341 0.80775105],[1.37275791 0.50043765 0.85552843],[1.40929548 0.44454348 0.90476436],[1.45886451 0.39429584 0.95451455],[1.50857884 0.3443468  1.00434532]
510,[1.17204173 0.74789315 0.55890028],[1.23403879 0.73434565 0.65946304],[1.26897851 0.67831206 0.71553231],[1.30184369 0.61287255 0.7624804 ],[1.33754485 0.55526857 0.80889412],[1.373119   0.49905136 0.85667075],[1.40915671 0.44319357 0.90584048],[1.4587168  0.39292636 0.95558029],[1.50844052 0.34293866 1.00538579]
520,[1.17204173 0.74789315 0.55890028],[1.23403879 0.73434565 0.65946304],[1.26897851 0.67831206 0.71553231],[1.30184369 0.61287255 0.7624804 ],[1.33754485 0.55526857 0.80889412],[1.373119   0.49905136 0.85667075],[1.40915671 0.44319357 0.90584048],[1.4587168  0.39292636 0.95558029],[1.50844052 0.34293866 1.00538579]
530,[1.17204173 0.74789315 0.55890028],[1.23403879 0.73434565 0.65946304],[1.26897851 0.67831206 0.71553231],[1.30184369 0.61287255 0.7624804 ],[1.33754485 0.55526857 0.80889412],[1.373119   0.49905136 0.85667075],[1.40915671 0.44319357 0.90584048],[1.4587168  0.39292636 0.95558029],[1.50844052 0.34293866 1.00538579]
540,[1.17204173 0.74789315 0.55890028],[1.23403879 0.73434565 0.65946304],[1.26897851 0.67831206 0.71553231],[1.30184369 0.61287255 0.7624804 ],[1.33754485 0.55526857 0.80889412],[1.373119   0.49905136 0.85667075],[1.40915671 0.44319357 0.90584048],[1.4587168  0.39292636 0.95558029],[1.50844052 0.34293866 1.00538579]
550,[1.17204173 0.74789315 0.55890028],[1.23403879 0.73434565 0.65946304],[1.26897851 0.67831206 0.71553231],[1.30184369 0.61287255 0.7624804 ],[1.33754485 0.55526857 0.80889412],[1.373119   0.49905136 0.85667075],[1.40915671 0.44319357 0.90584048],[1.4587168  0.39292636 0.95558029],[1.50844052 0.34293866 1.00538579]
560,[1.17204173 0.74789315 0.55890028],[1.23403879 0.73434565 0.65946304],[1.26897851 0.67831206 0.71553231],[1.30184369 0.61287255 0.7624804 ],[1.33754485 0.55526857 0.80889412],[1.373119   0.49905136 0.85667075],[1.40915671 0.44319357 0.90584048],[1.4587168  0.39292636 0.95558029],[1.50844052 0.34293866 1.00538579]
570,[1.17204173 0.74789315 0.55890028],[1.23403879 0.73434565 0.65946304],[1.26897851 0.67831206 0.71553231],[1.30184369 0.61287255 0.7624804 ],[1.33754485 0.55526857 0.80889412],[1.373119   0.49905136 0.85667075],[1.40915671 0.44319357 0.90584048],[1.4587168  0.39292636 0.95558029],[1.50844052 0.34293866 1.00538579]
580,[1.17204173 0.74789315 0.55890028],[1.23403879 0.73434565 0.65946304],[1.26897851 0.67831206 0.71553231],[1.30184369 0.61287255 0.7624804 ],[1.33754485 0.55526857 0.80889412],[1.373119   0.49905136 0.85667075],[1.40915671 0.44319357 0.90584048],[1.4587168  0.39292636 0.95558029],[1.50844052 0.34293866 1.00538579]
590,[1.17204173 0.74789315 0.55890028],[1.23403879 0.73434565 0.65946304],[1.26897851 0.67831206 0.71553231],[1.30184369 0.61287255 0.7624804 ],[1.33754485 0.55526857 0.80889412],[1.373119   0.49905136 0.85667075],[1.40915671 0.44319357 0.90584048],[1.4587168  0.39292636 0.95558029],[1.50844052 0.34293866 1.00538579]
600,[1.17204173 0.74789315 0.55890028],[1.23403879 0.73434565 0.65946304],[1.26897851 0.67831206 0.71553231],[1.30184369 0.61287255 0.7624804 ],[1.33754485 0.55526857 0.80889412],[1.373119   0.49905136 0.85667075],[1.40915671 0.44319357 0.90584048],[1.4587168  0.39292636 0.95558029],[1.50844052 0.34293866 1.00538579]
610,[1.17204173 0.74789315 0.55890028],[1.237994   0.73726196 0.66272172],[1.26720767 0.68168951 0.71717956],[1.29949641 0.61524966 0.76375015],[1.33623506 0.55771059 0.81025232],[1.37195175 0.50140062 0.85780311],[1.40818148 0.44551935 0.90691499],[1.45775609 0.39523528 0.95664266],[1.50749081 0.34522097 1.0064297 ]
620,[1.17204173 0.74789315 0.55890028],[1.237994   0.73726196 0.66272172],[1.26720767 0.68168951 0.71717956],[1.29949641 0.61524966 0.76375015],[1.33623506 0.55771059 0.81025232],[1.37195175 0.50140062 0.85780311],[1.40818148 0.44551935 0.90691499],[1.45775609 0.39523528 0.95664266],[1.50749081 0.34522097 1.0064297 ]
630,[1.17204173 0.74789315 0.55890028],[1.237994   0.73726196 0.66272172],[1.26720767 0.68168951 0.71717956],[1.29949641 0.61524966 0.76375015],[1.33623506 0.55771059 0.81025232],[1.37195175 0.50140062 0.85780311],[1.40818148 0.44551935 0.90691499],[1.45775609 0.39523528 0.95664266],[1.50749081 0.34522097 1.0064297 ]
640,[1.17204173 0.74789315 0.55890028],[1.237994   0.73726196 0.66272172],[1.26720767 0.68168951 0.71717956],[1.29949641 0.61524966 0.76375015],[1.33623506 0.55771059 0.81025232],[1.37195175 0.50140062 0.85780311],[1.40818148 0.44551935 0.90691499],[1.45775609 0.39523528 0.95664266],[1.50749081 0.34522097 1.0064297 ]
650,[1.17204173 0.74789315 0.55890028],[1.237994   0.73726196 0.66272172],[1.26720767 0.68168951 0.71717956],[1.29949641 0.61524966 0.76375015],[1.33623506 0.55771059 0.81025232],[1.37195175 0.50140062 0.85780311],[1.40818148 0.44551935 0.90691499],[1.45775609 0.39523528 0.95664266],[1.50749081 0.34522097 1.0064297 ]
660,[1.17204173 0.74789315 0.55890028],[1.237994   0.73726196 0.66272172],[1.26720767 0.68168951 0.71717956],[1.29949641 0.61524966 0.76375015],[1.33623506 0.55771059 0.81025232],[1.37195175 0.50140062 0.85780311],[1.40818148 0.44551935 0.90691499],[1.45775609 0.39523528 0.95664266],[1.50749081 0.34522097 1.0064297 ]
670,[1.17204173 0.74789315 0.55890028],[1.237994   0.73726196 0.66272172],[1.26720767 0.68168951 0.71717956],[1.29949641 0.61524966 0.76375015],[1.33623506 0.55771059 0.81025232],[1.37195175 0.50140062 0.85780311],[1.40818148 0.44551935 0.90691499],[1.45775609 0.39523528 0.95664266],[1.50749081 0.34522097 1.0064297 ]
680,[1.17204173 0.74789315 0.55890028],[1.237994   0.73726196 0.66272172],[1.26720767 0.68168951 0.71717956],[1.29949641 0.61524966 0.76375015],[1.33623506 0.55771059 0.81025232],[1.37195175 0.50140062 0.85780311],[1.40818148 0.44551935 0.90691499],[1.45775609 0.39523528 0.95664266],[1.50749081 0.34522097 1.0064297 ]
690,[1.17204173 0.74789315 0.55890028],[1.237994   0.73726196 0.66272172],[1.26720767 0.68168951 0.71717956],[1.29949641 0.61524966 0.76375015],[1.33623506 0.55771059 0.81025232],[1.37195175 0.50140062 0.85780311],[1.40818148 0.44551935 0.90691499],[1.45775609 0.39523528 0.95664266],[1.50749081 0.34522097 1.0064297 ]
700,[1.17204173 0.74789315 0.55890028],[1.237994   0.73726196 0.66272172],[1.26720767 0.68168951 0.71717956],[1.29949641 0.61524966 0.76375015],[1.33623506 0.55771059 0.81025232],[1.37195175 0.50140062 0.85780311],[1.40818148 0.44551935 0.90691499],[1.45775609 0.39523528 0.95664266],[1.50749081 0.34522097 1.0064297 ]
710,[1.17204173 0.74789315 0.55890028],[1.23160602 0.7328887  0.66010435],[1.26952131 0.67700453 0.71697009],[1.30243289 0.61199287 0.76401016],[1.33688158 0.55418565 0.81016713],[1.37283357 0.49770409 0.85763748],[1.4079933  0.4419943  0.90664613],[1.45702189 0.39139942 0.95637112],[1.50675394 0.34131571 1.00611221]
720,[1.17204173 0.74789315 0.55890028],[1.23160602 0.7328887  0.66010435],[1.26952131 0.67700453 0.71697009],[1.30243289 0.61199287 0.76401016],[1.33688158 0.55418565 0.81016713],[1.37283357 0.49770409 0.85763748],[1.4079933  0.4419943  0.90664613],[1.45702189 0.39139942 0.95637112],[1.50675394 0.34131571 1.00611221]
730,[1.17204173 0.74789315 0.55890028],[1.23160602 0.7328887  0.66010435],[1.26952131 0.67700453 0.71697009],[1.30243289 0.61199287 0.76401016],[1.33688158 0.55418565 0.81016713],[1.37283357 0.49770409 0.85763748],[1.4079933  0.4419943  0.90664613],[1.45702189 0.39139942 0.95637112],[1.50675394 0.34131571 1.00611221]
740,[1.17204173 0.74789315 0.55890028],[1.23160602 0.7328887  0.66010435],[1.26952131 0.67700453 0.71697009],[1.30243289 0.61199287 0.76401016],[1.33688158 0.55418565 0.81016713],[1.37283357 0.49770409 0.85763748],[1.4079933  0.4419943  0.90664613],[1.45702189 0.39139942 0.95637112],[1.50675394 0.34131571 1.00611221]
750,[1.17204173 0.74789315 0.55890028],[1.23160602 0.7328887  0.66010435],[1.26952131 0.67700453 0.71697009],[1.30243289 0.61199287 0.76401016],[1.33688158 0.55418565 0.81016713],[1.37283357 0.49770409 0.85763748],[1.4079933  0.4419943  0.90664613],[1.45702189 0.39139942 0.95637112],[1.50675394 0.34131571 1.00611221]
760,[1.17204173 0.74789315 0.55890028],[1.23160602 0.7328887  0.66010435],[1.26952131 0.67700453 0.71697009],[1.30243289 0.61199287 0.76401016],[1.33688158 0.55418565 0.81016713],[1.37283357 0.49770409 0.85763748],[1.4079933  0.4419943  0.90664613],[1.45702189 0.39139942 0.95637112],[1.50675394 0.34131571 1.00611221]
770,[1.17204173 0.74789315 0.55890028],[1.23160602 0.7328887  0.66010435],[1.26952131 0.67700453 0.71697009],[1.30243289 0.61199287 0.76401016],[1.33688158 0.55418565 0.81016713],[1.37283357 0.49770409 0.85763748],[1.4079933  0.4419943  0.90664613],[1.45702189 0.39139942 0.95637112],[1.50675394 0.34131571 1.00611221]
780,[1.17204173 0.74789315 0.55890028],[1.23160602 0.7328887  0.66010435],[1.26952131 0.67700453 0.71697009],[1.30243289 0.61199287 0.76401016],[1.33688158 0.55418565 0.81016713],[1.37283357 0.49770409 0.85763748],[1.4079933  0.4419943  0.90664613],[1.45702189 0.39139942 0.95637112],[1.50675394 0.34131571 1.00611221]
790,[1.17204173 0.74789315 0.55890028],[1.23160602 0.7328887  0.66010435],[1.26952131 0.67700453 0.71697009],[1.30243289 0.61199287 0.76401016],[1.33688158 0.55418565 0.81016713],[1.37283357 0.49770409 0.85763748],[1.4079933  0.4419943  0.90664613],[1.45702189 0.39139942 0.95637112],[1.50675394 0.34131571 1.00611221]
800,[1.17204173 0.74789315 0.55890028],[1.23160602 0.7328887  0.66010435],[1.26952131 0.67700453 0.71697009],[1.30243289 0.61199287 0.76401016],[1.33688158 0.55418565 0.81016713],[1.37283357 0.49770409 0.85763748],[1.4079933  0.4419943  0.90664613],[1.45702189 0.39139942 0.95637112],[1.50675394 0.34131571 1.00611221]
